subject,version,assignmentId,trial,practice,opt1_id,opt2_id,attributes,opt1_values,opt2_values,choice,rt,stamp,id
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",5,0,-1,-1,"Age of Building,Proximity to Cafes/Restaurants,Size of Garage,Fireplace,Washer/Dryer,Hardwood Floors,Climate of Area","Medium,20 min,None,Yes,No,No,Very Bad","Medium,20 min,None,Yes,No,No,Bad",1,17513,2021-10-07 15:05:12,1902
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",49,0,-1,-1,"Proximity to Cafes/Restaurants,Size of Garage,Size of Yard,Amount of Natural Light,Fireplace,Noise Pollution,Proximity to Parks","10 min,Large,None,A lot of natural light,No,High,20 min","5 min,None,None,A lot of natural light,No,High,5 min",1,9155,2021-10-07 15:05:17,1903
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",6,1,-1,-1,"Freshly Painted Exterior,Fireplace,Size of Yard,Age of Building,Climate of Area,Noise Pollution,Hardwood Floors","Yes,No,None,New,Very Good,Low,No","Yes,Yes,Small,Old,Bad,Medium,No",0,8734,2021-10-07 15:05:19,1904
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",50,0,-1,-1,"Proximity to Parks,Freshly Painted Exterior,Amount of Crime in Neighborhood,Central AC,Proximity to Cafes/Restaurants,Proximity to Waterfront/Beaches,Number of Bedrooms","5 min,No,Moderate,Yes,20 min,10 min,3","5 min,Yes,Very Low,No,20 min,30 min,1",1,7632,2021-10-07 15:05:25,1905
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",7,1,-1,-1,"Freshly Painted Exterior,Amount of Crime in Neighborhood,Central AC,Age of Building,Amount of Natural Light,Size of Home,Washer/Dryer","No,Moderate,Yes,New,No natural light,1209 sq feet,Yes","Yes,High,No,Medium,A little natural light,1519 sq feet,No",0,11246,2021-10-07 15:05:31,1906
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",6,0,-1,-1,"Central AC,Proximity to Waterfront/Beaches,Size of Garage,Hardwood Floors,Proximity to Cafes/Restaurants,Amount of Crime in Neighborhood,Size of Yard","No,60 min,Small,No,20 min,Very High,Large","Yes,10 min,Large,Yes,20 min,Very High,Small",1,27886,2021-10-07 15:05:41,1907
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",51,0,-1,-1,"Washer/Dryer,Age of Building,Central AC,Proximity to Cafes/Restaurants,Size of Garage,Hardwood Floors,Freshly Painted Exterior","No,Medium,No,20 min,Small,No,No","No,Old,Yes,20 min,Large,Yes,No",1,17176,2021-10-07 15:05:44,1908
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",8,1,-1,-1,"Amount of Crime in Neighborhood,Size of Yard,Size of Garage,Size of Home,Number of Bedrooms,Noise Pollution,Central AC","Very Low,Large,None,1665 sq feet,2,High,No","Very High,None,Large,1119 sq feet,3,High,Yes",0,14729,2021-10-07 15:05:47,1909
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",52,0,-1,-1,"Size of Home,Proximity to Parks,Central AC,Noise Pollution,Age of Building,Reputation of Closest School,Size of Yard","1745 sq feet,5 min,No,High,Old,Moderate,Medium","1889 sq feet,20 min,No,Medium,Old,Very Bad,Large",1,7858,2021-10-07 15:05:52,1910
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",9,1,-1,-1,"Fireplace,Number of Bedrooms,Proximity to Waterfront/Beaches,Size of Garage,Central AC,Climate of Area,Reputation of Closest School","Yes,2,120 minutes,None,Yes,Good,Moderate","Yes,2,120 minutes,Large,No,Very Bad,Good",1,11051,2021-10-07 15:05:59,1911
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",7,0,-1,-1,"Climate of Area,Washer/Dryer,Fireplace,Size of Garage,Age of Building,Proximity to Waterfront/Beaches,Amount of Crime in Neighborhood","Good,No,Yes,Medium,New,30 min,Low","Very Bad,Yes,No,Medium,Medium,120 minutes,Low",0,23158,2021-10-07 15:06:05,1912
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",53,0,-1,-1,"Age of Building,Number of Bedrooms,Central AC,Freshly Painted Exterior,Size of Yard,Amount of Natural Light,Proximity to Cafes/Restaurants","Old,1,Yes,No,Large,A lot of natural light,20 min","Old,3,No,No,Large,Moderate natural light,20 min",0,19075,2021-10-07 15:06:13,1913
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",54,0,-1,-1,"Proximity to Waterfront/Beaches,Fireplace,Central AC,Age of Building,Proximity to Parks,Noise Pollution,Proximity to Cafes/Restaurants","10 min,Yes,Yes,Old,5 min,Low,5 min","90 minutes,Yes,Yes,New,20 min,Low,20 min",0,8382,2021-10-07 15:06:22,1914
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",0,0,-1,-1,"Size of Garage,Fireplace,Washer/Dryer,Hardwood Floors,Freshly Painted Exterior,Proximity to Waterfront/Beaches,Climate of Area","Large,No,Yes,Yes,No,120 minutes,Bad","Large,No,Yes,No,No,90 minutes,Bad",1,14888,2021-10-07 15:06:31,1915
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",55,0,-1,-1,"Number of Bedrooms,Central AC,Size of Home,Proximity to Waterfront/Beaches,Freshly Painted Exterior,Size of Yard,Hardwood Floors","3,Yes,481 sq feet,10 min,Yes,Medium,No","2,No,1197 sq feet,10 min,No,Large,No",1,8723,2021-10-07 15:06:32,1916
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",8,0,-1,-1,"Hardwood Floors,Washer/Dryer,Noise Pollution,Amount of Natural Light,Fireplace,Amount of Crime in Neighborhood,Number of Bedrooms","Yes,No,Medium,A lot of natural light,No,Very High,1","No,No,Low,No natural light,No,Moderate,2",1,25426,2021-10-07 15:06:32,1917
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",1,0,-1,-1,"Proximity to Cafes/Restaurants,Climate of Area,Hardwood Floors,Amount of Natural Light,Central AC,Washer/Dryer,Size of Home","20 min,Very Bad,No,A little natural light,No,No,1218 sq feet","20 min,Bad,Yes,A little natural light,No,Yes,1840 sq feet",1,9499,2021-10-07 15:06:41,1918
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",56,0,-1,-1,"Age of Building,Proximity to Waterfront/Beaches,Fireplace,Reputation of Closest School,Amount of Natural Light,Hardwood Floors,Size of Yard","Old,120 minutes,No,Very Bad,A lot of natural light,Yes,None","New,120 minutes,No,Moderate,Moderate natural light,No,None",0,10069,2021-10-07 15:06:43,1919
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",2,0,-1,-1,"Hardwood Floors,Proximity to Cafes/Restaurants,Amount of Crime in Neighborhood,Climate of Area,Number of Bedrooms,Age of Building,Size of Home","No,20 min,Moderate,Moderate,3,Medium,1775 sq feet","Yes,5 min,Low,Moderate,3,Medium,1662 sq feet",1,7687,2021-10-07 15:06:50,1920
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",9,0,-1,-1,"Hardwood Floors,Size of Home,Size of Garage,Washer/Dryer,Proximity to Cafes/Restaurants,Age of Building,Amount of Natural Light","Yes,1263 sq feet,Small,Yes,5 min,New,A lot of natural light","No,1008 sq feet,None,No,5 min,Medium,No natural light",0,17692,2021-10-07 15:06:51,1921
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",57,0,-1,-1,"Amount of Natural Light,Size of Home,Age of Building,Proximity to Cafes/Restaurants,Amount of Crime in Neighborhood,Climate of Area,Size of Garage","A lot of natural light,592 sq feet,Old,20 min,Very High,Bad,Small","A lot of natural light,1686 sq feet,Medium,10 min,Very High,Bad,None",1,7528,2021-10-07 15:06:51,1922
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",3,0,-1,-1,"Size of Garage,Proximity to Waterfront/Beaches,Age of Building,Fireplace,Washer/Dryer,Proximity to Parks,Amount of Natural Light","None,90 minutes,Old,Yes,Yes,20 min,Moderate natural light","None,120 minutes,Old,No,No,10 min,No natural light",0,7620,2021-10-07 15:06:59,1923
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",58,0,-1,-1,"Washer/Dryer,Noise Pollution,Age of Building,Freshly Painted Exterior,Proximity to Cafes/Restaurants,Proximity to Waterfront/Beaches,Amount of Natural Light","Yes,Low,Medium,Yes,20 min,90 minutes,No natural light","No,High,New,No,10 min,30 min,A lot of natural light",1,7772,2021-10-07 15:07:00,1924
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",10,0,-1,-1,"Age of Building,Proximity to Cafes/Restaurants,Number of Bedrooms,Amount of Natural Light,Amount of Crime in Neighborhood,Reputation of Closest School,Size of Garage","Medium,5 min,3,No natural light,Low,Good,Medium","Medium,5 min,2,A lot of natural light,High,Bad,Large",0,14904,2021-10-07 15:07:07,1925
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",59,0,-1,-1,"Amount of Natural Light,Noise Pollution,Reputation of Closest School,Size of Home,Hardwood Floors,Proximity to Waterfront/Beaches,Climate of Area","A little natural light,High,Good,763 sq feet,No,90 minutes,Moderate","Moderate natural light,High,Moderate,1428 sq feet,Yes,10 min,Moderate",1,7624,2021-10-07 15:07:09,1926
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",4,0,-1,-1,"Noise Pollution,Amount of Natural Light,Age of Building,Reputation of Closest School,Fireplace,Washer/Dryer,Central AC","Low,No natural light,Medium,Very Bad,Yes,No,No","High,Moderate natural light,Medium,Bad,No,No,Yes",0,11306,2021-10-07 15:07:11,1927
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",60,0,-1,-1,"Proximity to Cafes/Restaurants,Central AC,Fireplace,Hardwood Floors,Size of Yard,Age of Building,Proximity to Parks","10 min,Yes,No,No,Medium,Old,10 min","5 min,Yes,Yes,No,None,New,5 min",1,8192,2021-10-07 15:07:18,1928
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",5,0,-1,-1,"Fireplace,Size of Yard,Washer/Dryer,Climate of Area,Amount of Crime in Neighborhood,Central AC,Amount of Natural Light","No,Small,No,Very Good,Very Low,No,A lot of natural light","Yes,Large,Yes,Good,Moderate,Yes,Moderate natural light",1,12445,2021-10-07 15:07:24,1929
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",61,0,-1,-1,"Age of Building,Size of Garage,Size of Home,Proximity to Cafes/Restaurants,Climate of Area,Reputation of Closest School,Size of Yard","Medium,Small,805 sq feet,10 min,Moderate,Bad,Large","Old,None,541 sq feet,20 min,Very Bad,Very Good,Medium",0,9805,2021-10-07 15:07:29,1930
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",11,0,-1,-1,"Freshly Painted Exterior,Climate of Area,Washer/Dryer,Proximity to Waterfront/Beaches,Noise Pollution,Proximity to Cafes/Restaurants,Central AC","Yes,Bad,No,120 minutes,High,20 min,Yes","No,Very Bad,Yes,90 minutes,High,10 min,Yes",0,21866,2021-10-07 15:07:29,1931
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",6,0,-1,-1,"Freshly Painted Exterior,Fireplace,Number of Bedrooms,Proximity to Parks,Amount of Natural Light,Proximity to Waterfront/Beaches,Age of Building","No,Yes,3,5 min,No natural light,30 min,Medium","No,Yes,2,5 min,No natural light,10 min,Old",1,8424,2021-10-07 15:07:34,1932
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",62,0,-1,-1,"Size of Yard,Proximity to Parks,Size of Home,Number of Bedrooms,Size of Garage,Amount of Crime in Neighborhood,Proximity to Cafes/Restaurants","Small,5 min,1670 sq feet,1,Small,Very High,20 min","Large,10 min,554 sq feet,3,Medium,High,20 min",1,12512,2021-10-07 15:07:42,1933
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",7,0,-1,-1,"Number of Bedrooms,Climate of Area,Fireplace,Noise Pollution,Size of Garage,Central AC,Reputation of Closest School","2,Bad,Yes,Medium,Medium,Yes,Moderate","1,Bad,Yes,High,Large,Yes,Bad",0,8280,2021-10-07 15:07:43,1934
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",63,0,-1,-1,"Number of Bedrooms,Hardwood Floors,Washer/Dryer,Reputation of Closest School,Noise Pollution,Amount of Crime in Neighborhood,Fireplace","3,No,Yes,Very Good,Low,Very High,Yes","2,Yes,Yes,Very Bad,Low,High,Yes",1,7498,2021-10-07 15:07:51,1935
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",8,0,-1,-1,"Freshly Painted Exterior,Washer/Dryer,Fireplace,Size of Home,Hardwood Floors,Number of Bedrooms,Age of Building","Yes,Yes,No,428 sq feet,Yes,2,Medium","No,No,No,1172 sq feet,Yes,2,Old",0,7550,2021-10-07 15:07:52,1936
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",12,0,-1,-1,"Amount of Crime in Neighborhood,Central AC,Number of Bedrooms,Amount of Natural Light,Proximity to Waterfront/Beaches,Size of Yard,Size of Garage","Moderate,Yes,1,A lot of natural light,120 minutes,None,Medium","Moderate,Yes,3,Moderate natural light,10 min,Large,Small",1,23810,2021-10-07 15:07:54,1937
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",64,0,-1,-1,"Washer/Dryer,Amount of Crime in Neighborhood,Size of Yard,Amount of Natural Light,Number of Bedrooms,Fireplace,Age of Building","No,Very Low,None,Moderate natural light,2,Yes,New","No,Very Low,Large,Moderate natural light,2,Yes,Medium",1,8533,2021-10-07 15:08:00,1938
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",9,0,-1,-1,"Washer/Dryer,Freshly Painted Exterior,Fireplace,Proximity to Parks,Noise Pollution,Reputation of Closest School,Size of Yard","Yes,No,Yes,20 min,Medium,Very Good,Large","Yes,No,No,5 min,Medium,Very Good,Medium",0,9024,2021-10-07 15:08:02,1939
5deb9d5503356528d65d6bbb,ma_choice_v2_pilot1,"",0,1,-1,-1,"Climate of Area,Number of Bedrooms,Proximity to Waterfront/Beaches,Age of Building,Freshly Painted Exterior,Reputation of Closest School,Size of Yard","Moderate,1,10 min,New,Yes,Very Good,None","Very Good,2,60 min,Old,Yes,Very Good,None",0,27997,2021-10-07 15:08:05,1940
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",65,0,-1,-1,"Noise Pollution,Size of Garage,Age of Building,Size of Yard,Proximity to Parks,Central AC,Amount of Crime in Neighborhood","Medium,None,Medium,None,10 min,No,Very Low","Low,Small,Old,None,10 min,No,Low",0,9205,2021-10-07 15:08:10,1941
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",10,0,-1,-1,"Size of Yard,Noise Pollution,Proximity to Waterfront/Beaches,Amount of Crime in Neighborhood,Age of Building,Hardwood Floors,Amount of Natural Light","Large,Low,90 minutes,Very Low,New,Yes,No natural light","Small,Medium,90 minutes,Very High,Old,No,A little natural light",0,9260,2021-10-07 15:08:12,1942
5deb9d5503356528d65d6bbb,ma_choice_v2_pilot1,"",1,1,-1,-1,"Number of Bedrooms,Reputation of Closest School,Freshly Painted Exterior,Central AC,Washer/Dryer,Climate of Area,Fireplace","3,Very Bad,No,No,Yes,Good,No","1,Very Bad,No,Yes,No,Very Good,No",0,8323,2021-10-07 15:08:14,1943
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",66,0,-1,-1,"Number of Bedrooms,Climate of Area,Freshly Painted Exterior,Amount of Crime in Neighborhood,Size of Garage,Size of Yard,Age of Building","3,Very Good,No,High,Medium,Large,New","2,Bad,No,Very High,Small,Large,Old",0,8134,2021-10-07 15:08:20,1944
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",11,0,-1,-1,"Proximity to Parks,Central AC,Reputation of Closest School,Fireplace,Age of Building,Noise Pollution,Amount of Natural Light","5 min,Yes,Very Bad,No,New,Medium,A little natural light","10 min,No,Very Good,Yes,Medium,Low,Moderate natural light",1,8889,2021-10-07 15:08:22,1945
5deb9d5503356528d65d6bbb,ma_choice_v2_pilot1,"",2,1,-1,-1,"Climate of Area,Central AC,Size of Yard,Proximity to Parks,Age of Building,Size of Garage,Fireplace","Very Good,Yes,Medium,5 min,Medium,Small,Yes","Good,Yes,Small,10 min,New,Medium,No",0,12241,2021-10-07 15:08:27,1946
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",67,0,-1,-1,"Proximity to Waterfront/Beaches,Hardwood Floors,Freshly Painted Exterior,Central AC,Size of Home,Climate of Area,Noise Pollution","90 minutes,Yes,No,Yes,1469 sq feet,Very Good,Low","30 min,No,Yes,No,1318 sq feet,Very Bad,High",0,7458,2021-10-07 15:08:28,1947
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",12,0,-1,-1,"Freshly Painted Exterior,Size of Garage,Central AC,Noise Pollution,Proximity to Cafes/Restaurants,Amount of Natural Light,Hardwood Floors","No,Medium,No,Medium,5 min,A lot of natural light,Yes","Yes,Large,No,Medium,10 min,Moderate natural light,No",0,7960,2021-10-07 15:08:31,1948
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",13,0,-1,-1,"Hardwood Floors,Central AC,Age of Building,Size of Home,Proximity to Waterfront/Beaches,Number of Bedrooms,Amount of Natural Light","Yes,Yes,New,519 sq feet,30 min,3,Moderate natural light","No,Yes,New,1655 sq feet,90 minutes,2,A lot of natural light",1,36022,2021-10-07 15:08:31,1949
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",68,0,-1,-1,"Proximity to Cafes/Restaurants,Proximity to Waterfront/Beaches,Hardwood Floors,Age of Building,Amount of Crime in Neighborhood,Climate of Area,Amount of Natural Light","20 min,10 min,No,Medium,High,Very Good,A little natural light","10 min,60 min,Yes,Old,High,Moderate,A lot of natural light",1,8773,2021-10-07 15:08:38,1950
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",13,0,-1,-1,"Fireplace,Number of Bedrooms,Washer/Dryer,Reputation of Closest School,Hardwood Floors,Freshly Painted Exterior,Age of Building","Yes,1,No,Good,No,Yes,Old","No,3,No,Bad,Yes,Yes,Old",0,7981,2021-10-07 15:08:40,1951
5deb9d5503356528d65d6bbb,ma_choice_v2_pilot1,"",3,1,-1,-1,"Size of Home,Age of Building,Size of Yard,Central AC,Amount of Natural Light,Fireplace,Proximity to Cafes/Restaurants","491 sq feet,Old,None,Yes,A little natural light,Yes,5 min","1608 sq feet,Medium,None,No,A little natural light,No,10 min",1,15625,2021-10-07 15:08:44,1952
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",14,0,-1,-1,"Proximity to Cafes/Restaurants,Size of Yard,Size of Garage,Proximity to Parks,Noise Pollution,Freshly Painted Exterior,Size of Home","20 min,Medium,Medium,5 min,Low,No,1045 sq feet","20 min,None,None,5 min,High,No,1516 sq feet",0,15150,2021-10-07 15:08:47,1953
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",14,0,-1,-1,"Proximity to Parks,Size of Home,Freshly Painted Exterior,Proximity to Waterfront/Beaches,Hardwood Floors,Proximity to Cafes/Restaurants,Noise Pollution","10 min,1622 sq feet,Yes,10 min,No,5 min,Low","5 min,1230 sq feet,No,90 minutes,No,10 min,Low",0,7759,2021-10-07 15:08:49,1954
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",69,0,-1,-1,"Freshly Painted Exterior,Reputation of Closest School,Central AC,Climate of Area,Size of Home,Washer/Dryer,Size of Yard","Yes,Very Bad,Yes,Very Bad,771 sq feet,No,Small","Yes,Bad,No,Moderate,1143 sq feet,No,Small",1,12214,2021-10-07 15:08:51,1955
5deb9d5503356528d65d6bbb,ma_choice_v2_pilot1,"",4,1,-1,-1,"Amount of Natural Light,Proximity to Parks,Size of Yard,Central AC,Number of Bedrooms,Fireplace,Age of Building","A lot of natural light,10 min,Small,No,2,Yes,Medium","No natural light,5 min,Small,No,1,Yes,Old",0,8885,2021-10-07 15:08:54,1956
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",15,0,-1,-1,"Proximity to Cafes/Restaurants,Age of Building,Climate of Area,Freshly Painted Exterior,Noise Pollution,Size of Home,Reputation of Closest School","10 min,New,Very Bad,No,Medium,1844 sq feet,Moderate","5 min,New,Bad,Yes,High,847 sq feet,Bad",0,13742,2021-10-07 15:09:03,1957
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",15,0,-1,-1,"Amount of Natural Light,Size of Garage,Reputation of Closest School,Central AC,Size of Home,Proximity to Parks,Age of Building","A little natural light,None,Bad,No,1135 sq feet,5 min,Old","A little natural light,None,Good,Yes,1078 sq feet,10 min,New",1,16514,2021-10-07 15:09:05,1958
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",70,0,-1,-1,"Proximity to Waterfront/Beaches,Proximity to Cafes/Restaurants,Size of Yard,Amount of Crime in Neighborhood,Amount of Natural Light,Age of Building,Proximity to Parks","30 min,10 min,Medium,Very Low,Moderate natural light,Medium,20 min","90 minutes,20 min,Medium,Very High,A lot of natural light,Medium,5 min",0,13326,2021-10-07 15:09:05,1959
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",16,0,-1,-1,"Size of Garage,Number of Bedrooms,Fireplace,Amount of Crime in Neighborhood,Reputation of Closest School,Hardwood Floors,Washer/Dryer","Large,2,Yes,High,Bad,Yes,No","Small,1,No,High,Very Good,No,Yes",0,7981,2021-10-07 15:09:12,1960
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",71,0,-1,-1,"Climate of Area,Amount of Natural Light,Size of Home,Proximity to Cafes/Restaurants,Reputation of Closest School,Size of Garage,Washer/Dryer","Bad,Moderate natural light,1683 sq feet,10 min,Very Bad,Small,Yes","Bad,No natural light,1005 sq feet,10 min,Very Good,Small,No",0,8871,2021-10-07 15:09:15,1961
5deb9d5503356528d65d6bbb,ma_choice_v2_pilot1,"",5,1,-1,-1,"Proximity to Waterfront/Beaches,Proximity to Cafes/Restaurants,Noise Pollution,Proximity to Parks,Washer/Dryer,Central AC,Size of Home","30 min,10 min,Medium,5 min,Yes,No,1243 sq feet","10 min,20 min,Low,5 min,No,No,1979 sq feet",1,23913,2021-10-07 15:09:19,1962
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",17,0,-1,-1,"Hardwood Floors,Reputation of Closest School,Size of Home,Freshly Painted Exterior,Central AC,Noise Pollution,Amount of Natural Light","No,Bad,811 sq feet,Yes,No,Medium,No natural light","No,Moderate,1433 sq feet,Yes,Yes,Low,Moderate natural light",1,8836,2021-10-07 15:09:22,1963
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",72,0,-1,-1,"Freshly Painted Exterior,Size of Yard,Size of Garage,Noise Pollution,Age of Building,Fireplace,Size of Home","No,Small,Medium,Low,Medium,Yes,1242 sq feet","Yes,Medium,None,Low,Medium,Yes,1128 sq feet",0,11793,2021-10-07 15:09:28,1964
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",18,0,-1,-1,"Reputation of Closest School,Amount of Natural Light,Climate of Area,Central AC,Number of Bedrooms,Washer/Dryer,Size of Yard","Bad,No natural light,Good,No,1,No,Small","Very Bad,A little natural light,Bad,Yes,1,Yes,None",0,7706,2021-10-07 15:09:31,1965
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",16,0,-1,-1,"Proximity to Parks,Size of Home,Size of Garage,Amount of Natural Light,Central AC,Age of Building,Freshly Painted Exterior","10 min,1902 sq feet,Medium,Moderate natural light,Yes,Old,No","20 min,606 sq feet,Small,A lot of natural light,Yes,New,No",0,27212,2021-10-07 15:09:33,1966
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",73,0,-1,-1,"Washer/Dryer,Climate of Area,Freshly Painted Exterior,Size of Home,Amount of Natural Light,Age of Building,Proximity to Parks","No,Moderate,No,1905 sq feet,A lot of natural light,New,10 min","No,Very Bad,No,400 sq feet,A lot of natural light,Medium,20 min",0,7500,2021-10-07 15:09:37,1967
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",19,0,-1,-1,"Age of Building,Reputation of Closest School,Climate of Area,Size of Home,Hardwood Floors,Number of Bedrooms,Central AC","New,Good,Good,701 sq feet,No,3,No","New,Good,Bad,674 sq feet,No,1,Yes",0,7423,2021-10-07 15:09:39,1968
5e7cd5fbbb2c2c33153d372c,ma_choice_v2_pilot1,"",74,0,-1,-1,"Proximity to Cafes/Restaurants,Fireplace,Number of Bedrooms,Climate of Area,Age of Building,Size of Home,Proximity to Waterfront/Beaches","20 min,No,2,Very Good,New,1268 sq feet,60 min","20 min,Yes,1,Very Good,Medium,1324 sq feet,10 min",0,10123,2021-10-07 15:09:48,1969
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",20,0,-1,-1,"Size of Yard,Number of Bedrooms,Noise Pollution,Reputation of Closest School,Washer/Dryer,Fireplace,Size of Home","None,1,Medium,Good,No,Yes,1989 sq feet","None,3,High,Good,Yes,No,930 sq feet",1,7602,2021-10-07 15:09:48,1970
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",21,0,-1,-1,"Proximity to Cafes/Restaurants,Number of Bedrooms,Proximity to Parks,Hardwood Floors,Freshly Painted Exterior,Size of Garage,Washer/Dryer","5 min,1,20 min,Yes,Yes,None,No","5 min,1,20 min,Yes,Yes,Medium,No",1,7562,2021-10-07 15:09:57,1971
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",17,0,-1,-1,"Proximity to Cafes/Restaurants,Amount of Natural Light,Amount of Crime in Neighborhood,Size of Garage,Proximity to Waterfront/Beaches,Climate of Area,Number of Bedrooms","5 min,Moderate natural light,Low,Large,60 min,Bad,1","5 min,Moderate natural light,High,None,10 min,Good,2",0,27204,2021-10-07 15:10:01,1972
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",22,0,-1,-1,"Number of Bedrooms,Proximity to Parks,Size of Home,Amount of Natural Light,Age of Building,Hardwood Floors,Central AC","2,20 min,914 sq feet,A lot of natural light,Old,No,No","1,10 min,1945 sq feet,No natural light,New,Yes,Yes",0,9208,2021-10-07 15:10:07,1973
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",23,0,-1,-1,"Freshly Painted Exterior,Proximity to Parks,Size of Home,Number of Bedrooms,Central AC,Hardwood Floors,Climate of Area","Yes,10 min,1707 sq feet,2,No,Yes,Good","No,10 min,1509 sq feet,2,Yes,Yes,Bad",0,7529,2021-10-07 15:10:15,1974
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",24,0,-1,-1,"Size of Home,Number of Bedrooms,Fireplace,Central AC,Age of Building,Proximity to Parks,Size of Garage","1299 sq feet,3,Yes,Yes,Old,20 min,None","1389 sq feet,1,Yes,Yes,Medium,10 min,Large",1,7479,2021-10-07 15:10:24,1975
5e02204b2fc478db652b6466,ma_choice_v2_pilot1,"",25,0,-1,-1,"Proximity to Waterfront/Beaches,Reputation of Closest School,Climate of Area,Size of Home,Size of Garage,Fireplace,Hardwood Floors","60 min,Bad,Very Bad,666 sq feet,None,No,No","60 min,Very Bad,Very Good,1008 sq feet,Small,No,No",1,7751,2021-10-07 15:10:33,1976
580fee689c444f0001cfa03a,ma_choice_v2_pilot1,"",18,0,-1,-1,"Size of Home,Freshly Painted Exterior,Hardwood Floors,Reputation of Closest School,Size of Garage,Proximity to Cafes/Restaurants,Amount of Natural Light","575 sq feet,Yes,Yes,Bad,Medium,20 min,A little natural light","645 sq feet,Yes,Yes,Very Bad,Small,10 min,Moderate natural light",1,33539,2021-10-07 15:10:36,1977
