subject,version,assignmentId,trial,practice,opt1_id,opt2_id,attributes,opt1_values,opt2_values,choice,rt,stamp,id
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,54,0,-1,-1,"Proximity to public transportation,Size of yard,Washer/dryer in unit,Amount of natural light,Proximity to parks,Proximity to cafes/restaurants,Size of home,Reputation of closest school,Year building was built,Noise pollution,Amount of traffic,Quality of heat/AC system","5 min away,500 square feet,Yes,A Lot,10 min away,5 min away,700 square feet,Very Good,2016,Very Low,A Moderate Amount,Good","25 min away,100 square feet,No,A Little,20 min away,25 min away,1500 square feet,Bad,1958,Very High,Very Little,Very Bad",1,7894,2022-01-26 19:49:02,11017
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,55,0,-1,-1,"Proximity to parks,Year building was built,Proximity to cafes/restaurants,Amount of natural light,Size of home,Washer/dryer in unit,Reputation of closest school,Amount of traffic,Quality of heat/AC system,Noise pollution,Proximity to public transportation,Size of yard","25 min away,1973,25 min away,Very Little,700 square feet,Yes,Moderate,A Moderate Amount,Moderate,Moderate,10 min away,800 square feet","15 min away,2010,15 min away,A Moderate Amount,1200 square feet,No,Very Bad,Very Little,Very Good,Very High,25 min away,200 square feet",1,8638,2022-01-26 19:49:11,11018
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,4,1,-1,-1,"Proximity to cafes/restaurants,Size of home,Amount of traffic,Size of yard,Year building was built,Proximity to parks,Amount of natural light,Reputation of closest school,Washer/dryer in unit,Proximity to public transportation,Noise pollution,Quality of heat/AC system","20 min away,1200 square feet,A Little,500 square feet,1991,25 min away,A Moderate Amount,Moderate,No,15 min away,Moderate,Very Bad","5 min away,1600 square feet,A Lot,300 square feet,2017,15 min away,Very Little,Very Bad,Yes,25 min away,Very Low,Good",1,19003,2022-01-26 19:49:19,11019
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,56,0,-1,-1,"Proximity to public transportation,Size of yard,Quality of heat/AC system,Proximity to cafes/restaurants,Noise pollution,Size of home,Washer/dryer in unit,Amount of traffic,Amount of natural light,Proximity to parks,Reputation of closest school,Year building was built","25 min away,100 square feet,Very Good,15 min away,High,1500 square feet,Yes,A Lot,A Lot,25 min away,Very Good,1988","5 min away,400 square feet,Very Bad,5 min away,Low,800 square feet,No,Very Little,A Little,10 min away,Moderate,1954",0,9060,2022-01-26 19:49:22,11020
5e29ada5d441690127fb5748,ma_choice_v3_pilot3,5e29ada5d441690127fb5748,0,0,-1,-1,"Proximity to parks,Washer/dryer in unit,Size of home,Amount of natural light,Size of yard,Amount of traffic,Noise pollution,Quality of heat/AC system,Proximity to cafes/restaurants,Reputation of closest school,Year building was built,Proximity to public transportation","25 min away,Yes,900 square feet,A Lot,900 square feet,A Lot,Moderate,Very Bad,5 min away,Very Bad,1951,20 min away","10 min away,No,1700 square feet,Very Little,300 square feet,Very Little,Very High,Moderate,25 min away,Moderate,1979,10 min away",1,58277,2022-01-26 19:49:28,11021
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,57,0,-1,-1,"Quality of heat/AC system,Proximity to cafes/restaurants,Size of home,Size of yard,Noise pollution,Year building was built,Proximity to public transportation,Reputation of closest school,Amount of natural light,Washer/dryer in unit,Amount of traffic,Proximity to parks","Moderate,10 min away,1200 square feet,400 square feet,Very Low,1964,25 min away,Good,A Moderate Amount,Yes,A Moderate Amount,15 min away","Very Good,25 min away,800 square feet,800 square feet,High,2009,15 min away,Bad,Very Little,No,Very Little,25 min away",0,7563,2022-01-26 19:49:30,11022
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,5,1,-1,-1,"Proximity to public transportation,Year building was built,Proximity to parks,Reputation of closest school,Size of home,Size of yard,Proximity to cafes/restaurants,Amount of natural light,Quality of heat/AC system,Noise pollution,Amount of traffic,Washer/dryer in unit","5 min away,1971,25 min away,Good,1000 square feet,700 square feet,5 min away,Very Little,Very Good,High,Very Little,Yes","25 min away,2004,5 min away,Bad,1400 square feet,300 square feet,20 min away,A Lot,Moderate,Low,A Lot,No",0,14675,2022-01-26 19:49:34,11023
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,58,0,-1,-1,"Size of home,Amount of traffic,Reputation of closest school,Proximity to cafes/restaurants,Year building was built,Washer/dryer in unit,Size of yard,Noise pollution,Proximity to public transportation,Proximity to parks,Quality of heat/AC system,Amount of natural light","800 square feet,A Moderate Amount,Very Bad,15 min away,1950,Yes,500 square feet,Very High,5 min away,5 min away,Very Bad,A Little","1400 square feet,Very Little,Good,25 min away,1990,No,900 square feet,Moderate,15 min away,25 min away,Very Good,A Lot",1,8109,2022-01-26 19:49:39,11024
5e29ada5d441690127fb5748,ma_choice_v3_pilot3,5e29ada5d441690127fb5748,1,0,-1,-1,"Size of home,Noise pollution,Amount of traffic,Quality of heat/AC system,Washer/dryer in unit,Proximity to cafes/restaurants,Proximity to public transportation,Year building was built,Amount of natural light,Size of yard,Proximity to parks,Reputation of closest school","1700 square feet,Very Low,Very Little,Moderate,Yes,15 min away,10 min away,1964,Very Little,900 square feet,15 min away,Bad","700 square feet,Very High,A Lot,Very Good,No,25 min away,25 min away,2006,A Lot,100 square feet,5 min away,Good",0,16069,2022-01-26 19:49:45,11025
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,6,1,-1,-1,"Size of home,Quality of heat/AC system,Reputation of closest school,Year building was built,Proximity to parks,Washer/dryer in unit,Proximity to cafes/restaurants,Amount of natural light,Amount of traffic,Noise pollution,Proximity to public transportation,Size of yard","1100 square feet,Good,Very Good,1984,10 min away,Yes,10 min away,A Little,A Lot,High,20 min away,200 square feet","700 square feet,Very Bad,Bad,1953,20 min away,No,25 min away,A Lot,A Little,Very Low,10 min away,500 square feet",1,9959,2022-01-26 19:49:45,11026
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,59,0,-1,-1,"Proximity to parks,Size of yard,Size of home,Quality of heat/AC system,Proximity to public transportation,Amount of natural light,Reputation of closest school,Year building was built,Amount of traffic,Proximity to cafes/restaurants,Noise pollution,Washer/dryer in unit","25 min away,600 square feet,900 square feet,Very Bad,15 min away,A Little,Bad,2016,Very Little,25 min away,Very High,No","10 min away,800 square feet,1700 square feet,Good,25 min away,A Lot,Good,1951,A Moderate Amount,10 min away,Low,Yes",1,7503,2022-01-26 19:49:48,11027
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,7,1,-1,-1,"Proximity to parks,Size of home,Noise pollution,Year building was built,Proximity to public transportation,Washer/dryer in unit,Quality of heat/AC system,Reputation of closest school,Amount of traffic,Amount of natural light,Proximity to cafes/restaurants,Size of yard","25 min away,1600 square feet,Very Low,1991,5 min away,Yes,Bad,Moderate,A Little,A Little,20 min away,200 square feet","5 min away,800 square feet,Moderate,2017,20 min away,No,Very Good,Very Good,A Lot,A Lot,10 min away,600 square feet",0,10731,2022-01-26 19:49:57,11028
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,60,0,-1,-1,"Year building was built,Proximity to public transportation,Reputation of closest school,Noise pollution,Size of yard,Size of home,Proximity to cafes/restaurants,Washer/dryer in unit,Amount of traffic,Quality of heat/AC system,Amount of natural light,Proximity to parks","2003,10 min away,Bad,Very Low,800 square feet,1700 square feet,20 min away,No,Very Little,Good,A Lot,15 min away","1976,25 min away,Very Good,High,300 square feet,800 square feet,5 min away,Yes,A Lot,Bad,A Little,5 min away",0,8842,2022-01-26 19:49:58,11029
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,61,0,-1,-1,"Amount of traffic,Size of yard,Size of home,Noise pollution,Amount of natural light,Reputation of closest school,Year building was built,Proximity to public transportation,Proximity to cafes/restaurants,Proximity to parks,Quality of heat/AC system,Washer/dryer in unit","Very Little,300 square feet,800 square feet,Very Low,A Moderate Amount,Very Bad,1992,15 min away,5 min away,5 min away,Good,Yes","A Lot,800 square feet,1300 square feet,Very High,Very Little,Very Good,1966,5 min away,25 min away,15 min away,Bad,No",1,7808,2022-01-26 19:50:06,11030
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,8,1,-1,-1,"Quality of heat/AC system,Size of home,Reputation of closest school,Amount of natural light,Proximity to parks,Noise pollution,Size of yard,Proximity to public transportation,Year building was built,Washer/dryer in unit,Amount of traffic,Proximity to cafes/restaurants","Good,1200 square feet,Good,A Little,25 min away,High,400 square feet,20 min away,1977,Yes,A Little,10 min away","Bad,700 square feet,Bad,A Lot,15 min away,Low,700 square feet,5 min away,2011,No,A Lot,25 min away",0,12787,2022-01-26 19:50:11,11031
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,62,0,-1,-1,"Proximity to cafes/restaurants,Washer/dryer in unit,Amount of traffic,Size of yard,Proximity to parks,Amount of natural light,Quality of heat/AC system,Reputation of closest school,Proximity to public transportation,Size of home,Noise pollution,Year building was built","25 min away,No,Very Little,900 square feet,5 min away,A Lot,Very Bad,Very Good,15 min away,1400 square feet,Moderate,1973","10 min away,Yes,A Moderate Amount,400 square feet,25 min away,A Little,Moderate,Bad,5 min away,1600 square feet,Very High,2016",0,8920,2022-01-26 19:50:16,11032
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,9,1,-1,-1,"Size of home,Year building was built,Proximity to cafes/restaurants,Size of yard,Proximity to parks,Proximity to public transportation,Amount of traffic,Washer/dryer in unit,Amount of natural light,Reputation of closest school,Quality of heat/AC system,Noise pollution","700 square feet,2018,5 min away,100 square feet,25 min away,5 min away,A Moderate Amount,No,A Lot,Bad,Good,Moderate","1300 square feet,1976,20 min away,800 square feet,5 min away,15 min away,Very Little,Yes,A Little,Good,Bad,Very Low",0,7606,2022-01-26 19:50:20,11033
5e29ada5d441690127fb5748,ma_choice_v3_pilot3,5e29ada5d441690127fb5748,2,0,-1,-1,"Quality of heat/AC system,Amount of natural light,Proximity to public transportation,Proximity to cafes/restaurants,Year building was built,Washer/dryer in unit,Proximity to parks,Noise pollution,Amount of traffic,Size of home,Size of yard,Reputation of closest school","Moderate,Very Little,5 min away,20 min away,1969,No,20 min away,Very High,Very Little,1400 square feet,200 square feet,Very Good","Very Bad,A Moderate Amount,20 min away,5 min away,2019,Yes,10 min away,Low,A Moderate Amount,800 square feet,600 square feet,Bad",0,35474,2022-01-26 19:50:22,11034
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,63,0,-1,-1,"Washer/dryer in unit,Size of home,Proximity to parks,Quality of heat/AC system,Size of yard,Reputation of closest school,Year building was built,Proximity to public transportation,Amount of natural light,Noise pollution,Proximity to cafes/restaurants,Amount of traffic","Yes,1400 square feet,10 min away,Moderate,400 square feet,Very Bad,2017,20 min away,A Lot,High,15 min away,A Lot","No,700 square feet,25 min away,Very Bad,600 square feet,Very Good,1986,5 min away,A Little,Very Low,5 min away,Very Little",0,7563,2022-01-26 19:50:25,11035
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,64,0,-1,-1,"Year building was built,Washer/dryer in unit,Noise pollution,Reputation of closest school,Proximity to cafes/restaurants,Size of yard,Quality of heat/AC system,Amount of traffic,Proximity to parks,Proximity to public transportation,Amount of natural light,Size of home","1988,Yes,Moderate,Very Bad,20 min away,400 square feet,Bad,A Lot,5 min away,20 min away,Very Little,1400 square feet","1962,No,Very High,Very Good,5 min away,800 square feet,Good,Very Little,15 min away,10 min away,A Moderate Amount,700 square feet",0,8653,2022-01-26 19:50:35,11036
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,0,0,-1,-1,"Size of home,Quality of heat/AC system,Proximity to cafes/restaurants,Reputation of closest school,Proximity to public transportation,Noise pollution,Washer/dryer in unit,Proximity to parks,Amount of natural light,Size of yard,Amount of traffic,Year building was built","800 square feet,Very Bad,15 min away,Moderate,15 min away,Very High,No,5 min away,A Lot,900 square feet,A Lot,1965","1400 square feet,Very Good,25 min away,Very Bad,25 min away,Moderate,Yes,20 min away,A Little,0 square feet,A Little,2001",0,9042,2022-01-26 19:50:37,11037
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,65,0,-1,-1,"Washer/dryer in unit,Amount of traffic,Proximity to cafes/restaurants,Quality of heat/AC system,Year building was built,Size of yard,Noise pollution,Size of home,Proximity to parks,Reputation of closest school,Amount of natural light,Proximity to public transportation","No,A Little,25 min away,Very Bad,1976,200 square feet,Low,700 square feet,5 min away,Very Good,A Lot,20 min away","Yes,A Lot,10 min away,Moderate,2013,600 square feet,Very High,1000 square feet,15 min away,Moderate,Very Little,10 min away",1,7449,2022-01-26 19:50:43,11038
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,1,0,-1,-1,"Washer/dryer in unit,Year building was built,Reputation of closest school,Quality of heat/AC system,Size of home,Proximity to parks,Proximity to public transportation,Noise pollution,Amount of natural light,Amount of traffic,Proximity to cafes/restaurants,Size of yard","No,1974,Bad,Very Bad,1200 square feet,5 min away,20 min away,Very Low,Very Little,Very Little,5 min away,400 square feet","Yes,2001,Good,Good,800 square feet,25 min away,5 min away,High,A Lot,A Lot,20 min away,800 square feet",1,7543,2022-01-26 19:50:46,11039
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,66,0,-1,-1,"Size of home,Proximity to cafes/restaurants,Reputation of closest school,Noise pollution,Amount of natural light,Proximity to public transportation,Proximity to parks,Year building was built,Washer/dryer in unit,Amount of traffic,Size of yard,Quality of heat/AC system","1200 square feet,10 min away,Moderate,Low,A Little,10 min away,25 min away,1992,Yes,A Moderate Amount,600 square feet,Very Good","1600 square feet,25 min away,Very Bad,Very High,A Lot,25 min away,5 min away,1952,No,Very Little,0 square feet,Bad",0,7393,2022-01-26 19:50:51,11040
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,2,0,-1,-1,"Proximity to cafes/restaurants,Reputation of closest school,Amount of natural light,Year building was built,Amount of traffic,Washer/dryer in unit,Proximity to public transportation,Size of yard,Quality of heat/AC system,Size of home,Proximity to parks,Noise pollution","10 min away,Bad,A Little,1993,A Little,Yes,25 min away,900 square feet,Moderate,1200 square feet,5 min away,Very High","20 min away,Very Good,A Lot,1961,A Lot,No,5 min away,0 square feet,Very Good,900 square feet,25 min away,Moderate",1,7916,2022-01-26 19:50:55,11041
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,67,0,-1,-1,"Amount of natural light,Proximity to cafes/restaurants,Proximity to parks,Washer/dryer in unit,Proximity to public transportation,Reputation of closest school,Noise pollution,Year building was built,Quality of heat/AC system,Amount of traffic,Size of yard,Size of home","A Little,10 min away,20 min away,Yes,5 min away,Very Bad,Low,1989,Very Bad,A Little,900 square feet,1600 square feet","A Lot,25 min away,5 min away,No,15 min away,Moderate,Very High,2011,Moderate,A Lot,200 square feet,1400 square feet",1,9659,2022-01-26 19:51:02,11042
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,3,0,-1,-1,"Amount of natural light,Reputation of closest school,Quality of heat/AC system,Amount of traffic,Proximity to public transportation,Proximity to cafes/restaurants,Size of yard,Size of home,Washer/dryer in unit,Noise pollution,Proximity to parks,Year building was built","Very Little,Very Good,Bad,A Little,15 min away,20 min away,800 square feet,1300 square feet,No,Very Low,20 min away,1957","A Moderate Amount,Bad,Good,A Lot,25 min away,5 min away,300 square feet,700 square feet,Yes,Very High,5 min away,2017",0,7691,2022-01-26 19:51:03,11043
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,4,0,-1,-1,"Proximity to cafes/restaurants,Reputation of closest school,Washer/dryer in unit,Amount of traffic,Quality of heat/AC system,Noise pollution,Year building was built,Size of yard,Amount of natural light,Proximity to public transportation,Size of home,Proximity to parks","5 min away,Good,Yes,A Moderate Amount,Good,High,1977,1000 square feet,A Little,5 min away,700 square feet,25 min away","25 min away,Very Bad,No,Very Little,Very Bad,Very Low,1954,200 square feet,A Lot,20 min away,1500 square feet,5 min away",0,7609,2022-01-26 19:51:12,11044
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,68,0,-1,-1,"Proximity to public transportation,Proximity to parks,Washer/dryer in unit,Year building was built,Quality of heat/AC system,Noise pollution,Size of home,Reputation of closest school,Proximity to cafes/restaurants,Amount of natural light,Size of yard,Amount of traffic","25 min away,10 min away,No,1997,Bad,Low,1000 square feet,Bad,15 min away,A Lot,0 square feet,A Little","10 min away,20 min away,Yes,1971,Very Good,High,700 square feet,Very Good,25 min away,Very Little,600 square feet,A Lot",0,14311,2022-01-26 19:51:17,11045
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,5,0,-1,-1,"Proximity to cafes/restaurants,Noise pollution,Proximity to public transportation,Year building was built,Quality of heat/AC system,Size of home,Reputation of closest school,Amount of natural light,Proximity to parks,Washer/dryer in unit,Size of yard,Amount of traffic","10 min away,Very High,15 min away,2010,Moderate,1300 square feet,Very Bad,A Lot,20 min away,Yes,500 square feet,Very Little","25 min away,Very Low,5 min away,1978,Very Bad,1700 square feet,Moderate,A Little,10 min away,No,800 square feet,A Moderate Amount",1,8629,2022-01-26 19:51:22,11046
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,69,0,-1,-1,"Noise pollution,Washer/dryer in unit,Proximity to cafes/restaurants,Proximity to public transportation,Reputation of closest school,Amount of traffic,Size of home,Size of yard,Quality of heat/AC system,Amount of natural light,Year building was built,Proximity to parks","Moderate,No,20 min away,20 min away,Bad,A Lot,1300 square feet,200 square feet,Moderate,A Lot,1979,25 min away","Very High,Yes,10 min away,5 min away,Good,A Little,1700 square feet,800 square feet,Very Good,Very Little,2014,15 min away",1,7623,2022-01-26 19:51:26,11047
5e29ada5d441690127fb5748,ma_choice_v3_pilot3,5e29ada5d441690127fb5748,3,0,-1,-1,"Size of yard,Reputation of closest school,Proximity to cafes/restaurants,Amount of traffic,Washer/dryer in unit,Year building was built,Noise pollution,Amount of natural light,Proximity to public transportation,Quality of heat/AC system,Proximity to parks,Size of home","1000 square feet,Bad,15 min away,A Lot,No,1998,Very High,A Moderate Amount,20 min away,Very Good,10 min away,1300 square feet","0 square feet,Good,25 min away,Very Little,Yes,1951,Moderate,Very Little,10 min away,Moderate,25 min away,700 square feet",0,67232,2022-01-26 19:51:30,11048
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,6,0,-1,-1,"Washer/dryer in unit,Noise pollution,Amount of natural light,Proximity to parks,Proximity to public transportation,Year building was built,Amount of traffic,Proximity to cafes/restaurants,Size of yard,Quality of heat/AC system,Size of home,Reputation of closest school","No,High,A Little,25 min away,15 min away,1962,A Moderate Amount,5 min away,600 square feet,Good,1100 square feet,Very Good","Yes,Very Low,A Lot,10 min away,5 min away,2005,Very Little,20 min away,900 square feet,Very Bad,800 square feet,Bad",1,8714,2022-01-26 19:51:31,11049
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,70,0,-1,-1,"Amount of natural light,Reputation of closest school,Year building was built,Proximity to cafes/restaurants,Size of home,Washer/dryer in unit,Amount of traffic,Noise pollution,Quality of heat/AC system,Size of yard,Proximity to public transportation,Proximity to parks","Very Little,Very Good,1978,20 min away,900 square feet,No,Very Little,Moderate,Bad,900 square feet,25 min away,5 min away","A Lot,Very Bad,2016,10 min away,1300 square feet,Yes,A Lot,Very Low,Good,300 square feet,10 min away,25 min away",0,8439,2022-01-26 19:51:35,11050
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,7,0,-1,-1,"Quality of heat/AC system,Size of yard,Proximity to public transportation,Noise pollution,Amount of traffic,Proximity to parks,Reputation of closest school,Size of home,Year building was built,Washer/dryer in unit,Amount of natural light,Proximity to cafes/restaurants","Very Good,300 square feet,5 min away,Moderate,Very Little,25 min away,Good,700 square feet,2016,Yes,A Lot,10 min away","Very Bad,900 square feet,20 min away,Very High,A Moderate Amount,10 min away,Bad,1400 square feet,1989,No,Very Little,25 min away",0,7426,2022-01-26 19:51:40,11051
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,71,0,-1,-1,"Proximity to public transportation,Amount of natural light,Washer/dryer in unit,Size of home,Reputation of closest school,Proximity to cafes/restaurants,Year building was built,Proximity to parks,Amount of traffic,Noise pollution,Size of yard,Quality of heat/AC system","15 min away,A Lot,No,1300 square feet,Moderate,25 min away,1979,20 min away,Very Little,Very Low,900 square feet,Very Good","5 min away,Very Little,Yes,1700 square feet,Very Bad,10 min away,2012,5 min away,A Moderate Amount,Very High,200 square feet,Moderate",0,7739,2022-01-26 19:51:44,11052
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,8,0,-1,-1,"Proximity to cafes/restaurants,Proximity to parks,Size of yard,Amount of traffic,Washer/dryer in unit,Proximity to public transportation,Quality of heat/AC system,Year building was built,Reputation of closest school,Noise pollution,Size of home,Amount of natural light","15 min away,10 min away,800 square feet,A Moderate Amount,No,15 min away,Bad,1987,Very Good,Very Low,1100 square feet,A Little","25 min away,25 min away,400 square feet,Very Little,Yes,5 min away,Very Good,2011,Very Bad,Very High,1700 square feet,A Lot",1,7449,2022-01-26 19:51:48,11053
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,72,0,-1,-1,"Size of home,Proximity to parks,Proximity to cafes/restaurants,Quality of heat/AC system,Proximity to public transportation,Year building was built,Noise pollution,Washer/dryer in unit,Size of yard,Amount of natural light,Amount of traffic,Reputation of closest school","1200 square feet,20 min away,15 min away,Bad,15 min away,2015,Very Low,Yes,200 square feet,A Moderate Amount,A Lot,Moderate","700 square feet,5 min away,25 min away,Good,25 min away,1955,High,No,900 square feet,Very Little,Very Little,Very Good",0,7578,2022-01-26 19:51:53,11054
5e29ada5d441690127fb5748,ma_choice_v3_pilot3,5e29ada5d441690127fb5748,4,0,-1,-1,"Quality of heat/AC system,Washer/dryer in unit,Size of yard,Proximity to public transportation,Proximity to cafes/restaurants,Year building was built,Amount of natural light,Noise pollution,Proximity to parks,Size of home,Reputation of closest school,Amount of traffic","Moderate,No,300 square feet,5 min away,5 min away,1978,Very Little,Moderate,20 min away,700 square feet,Very Good,A Little","Very Good,Yes,0 square feet,25 min away,25 min away,2005,A Lot,Very Low,10 min away,1200 square feet,Very Bad,A Lot",1,25320,2022-01-26 19:51:56,11055
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,9,0,-1,-1,"Amount of traffic,Quality of heat/AC system,Washer/dryer in unit,Size of yard,Year building was built,Amount of natural light,Noise pollution,Proximity to parks,Reputation of closest school,Size of home,Proximity to cafes/restaurants,Proximity to public transportation","A Lot,Bad,No,0 square feet,1973,A Little,Very High,20 min away,Very Bad,1800 square feet,20 min away,15 min away","A Little,Very Good,Yes,600 square feet,2004,A Lot,Very Low,5 min away,Good,1500 square feet,10 min away,5 min away",1,7718,2022-01-26 19:51:57,11056
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,73,0,-1,-1,"Proximity to cafes/restaurants,Quality of heat/AC system,Noise pollution,Amount of natural light,Washer/dryer in unit,Proximity to parks,Proximity to public transportation,Reputation of closest school,Size of home,Year building was built,Size of yard,Amount of traffic","15 min away,Moderate,Moderate,A Lot,No,15 min away,10 min away,Moderate,1600 square feet,1964,900 square feet,A Little","25 min away,Very Good,Very High,Very Little,Yes,25 min away,20 min away,Very Good,1300 square feet,2019,200 square feet,A Lot",0,7592,2022-01-26 19:52:01,11057
5eff8ffb5819b1074680077c,ma_choice_v3_pilot3,5eff8ffb5819b1074680077c,0,1,-1,-1,"Washer/dryer in unit,Proximity to public transportation,Amount of natural light,Noise pollution,Proximity to parks,Reputation of closest school,Amount of traffic,Size of home,Quality of heat/AC system,Year building was built,Proximity to cafes/restaurants,Size of yard","Yes,25 min away,A Little,High,20 min away,Very Bad,Very Little,800 square feet,Good,1984,15 min away,800 square feet","No,10 min away,A Lot,Low,10 min away,Moderate,A Lot,1400 square feet,Bad,1952,5 min away,500 square feet",0,11602,2022-01-26 19:52:05,11058
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,10,0,-1,-1,"Proximity to public transportation,Reputation of closest school,Year building was built,Size of yard,Proximity to cafes/restaurants,Size of home,Washer/dryer in unit,Noise pollution,Amount of natural light,Amount of traffic,Quality of heat/AC system,Proximity to parks","15 min away,Good,2006,500 square feet,5 min away,900 square feet,No,Moderate,A Lot,Very Little,Bad,10 min away","25 min away,Bad,1969,900 square feet,25 min away,1400 square feet,Yes,Very High,Very Little,A Lot,Very Good,20 min away",0,7425,2022-01-26 19:52:05,11059
5dddd95d238a91d4fa1a8cf6,ma_choice_v3_pilot3,5dddd95d238a91d4fa1a8cf6,74,0,-1,-1,"Size of yard,Quality of heat/AC system,Proximity to parks,Amount of traffic,Noise pollution,Size of home,Proximity to public transportation,Amount of natural light,Washer/dryer in unit,Reputation of closest school,Year building was built,Proximity to cafes/restaurants","400 square feet,Bad,20 min away,Very Little,Low,1400 square feet,15 min away,A Little,Yes,Moderate,1977,10 min away","600 square feet,Good,5 min away,A Lot,High,1600 square feet,25 min away,A Lot,No,Very Bad,2013,25 min away",0,8820,2022-01-26 19:52:11,11060
5c660497076e4e0001290b6c,ma_choice_v3_pilot3,5c660497076e4e0001290b6c,11,0,-1,-1,"Noise pollution,Amount of traffic,Proximity to cafes/restaurants,Size of home,Proximity to parks,Washer/dryer in unit,Proximity to public transportation,Size of yard,Quality of heat/AC system,Amount of natural light,Reputation of closest school,Year building was built","Very Low,A Little,20 min away,1700 square feet,20 min away,Yes,10 min away,900 square feet,Very Bad,A Lot,Good,2006","Very High,A Lot,5 min away,1100 square feet,10 min away,No,20 min away,600 square feet,Good,Very Little,Very Bad,1960",0,8135,2022-01-26 19:52:14,11061
5eff8ffb5819b1074680077c,ma_choice_v3_pilot3,5eff8ffb5819b1074680077c,1,1,-1,-1,"Amount of traffic,Year building was built,Quality of heat/AC system,Amount of natural light,Proximity to parks,Proximity to cafes/restaurants,Proximity to public transportation,Size of home,Size of yard,Noise pollution,Washer/dryer in unit,Reputation of closest school","A Little,1998,Moderate,Very Little,5 min away,20 min away,15 min away,1500 square feet,300 square feet,Very Low,Yes,Good","A Lot,1959,Very Bad,A Lot,20 min away,10 min away,5 min away,1700 square feet,800 square feet,High,No,Bad",0,12725,2022-01-26 19:52:19,11062
