subject,version,assignmentId,attribute,scale,min_diff,lb,ub,postfix,stamp,id
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:28:06,10835
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:28:06,10836
5f0e52aa66ece519e2831c7c,ma_choice_v3_real1,5f0e52aa66ece519e2831c7c,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:28:31,10837
5f0e52aa66ece519e2831c7c,ma_choice_v3_real1,5f0e52aa66ece519e2831c7c,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-01-27 18:28:31,10838
5f0e52aa66ece519e2831c7c,ma_choice_v3_real1,5f0e52aa66ece519e2831c7c,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:28:31,10839
5f0e52aa66ece519e2831c7c,ma_choice_v3_real1,5f0e52aa66ece519e2831c7c,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:28:31,10840
5f0e52aa66ece519e2831c7c,ma_choice_v3_real1,5f0e52aa66ece519e2831c7c,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:28:31,10841
5f0e52aa66ece519e2831c7c,ma_choice_v3_real1,5f0e52aa66ece519e2831c7c,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:28:31,10842
5f0e52aa66ece519e2831c7c,ma_choice_v3_real1,5f0e52aa66ece519e2831c7c,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:28:31,10843
5f0e52aa66ece519e2831c7c,ma_choice_v3_real1,5f0e52aa66ece519e2831c7c,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:28:31,10844
5f0e52aa66ece519e2831c7c,ma_choice_v3_real1,5f0e52aa66ece519e2831c7c,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:28:31,10845
5f0e52aa66ece519e2831c7c,ma_choice_v3_real1,5f0e52aa66ece519e2831c7c,Size of yard,"",150,0,600, square feet,2022-01-27 18:28:31,10846
5f0e52aa66ece519e2831c7c,ma_choice_v3_real1,5f0e52aa66ece519e2831c7c,Year building was built,"",20,1950,2020,"",2022-01-27 18:28:31,10847
5f0e52aa66ece519e2831c7c,ma_choice_v3_real1,5f0e52aa66ece519e2831c7c,Size of home,"",200,600,1800, square feet,2022-01-27 18:28:31,10848
5edae6ec1a69d47606c15969,ma_choice_v3_real1,5edae6ec1a69d47606c15969,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:29:36,10849
5edae6ec1a69d47606c15969,ma_choice_v3_real1,5edae6ec1a69d47606c15969,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-01-27 18:29:36,10850
5edae6ec1a69d47606c15969,ma_choice_v3_real1,5edae6ec1a69d47606c15969,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:29:36,10851
5edae6ec1a69d47606c15969,ma_choice_v3_real1,5edae6ec1a69d47606c15969,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:29:36,10852
5edae6ec1a69d47606c15969,ma_choice_v3_real1,5edae6ec1a69d47606c15969,Size of home,"",200,600,1800, square feet,2022-01-27 18:29:36,10853
5edae6ec1a69d47606c15969,ma_choice_v3_real1,5edae6ec1a69d47606c15969,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:29:36,10854
5edae6ec1a69d47606c15969,ma_choice_v3_real1,5edae6ec1a69d47606c15969,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:29:36,10855
5edae6ec1a69d47606c15969,ma_choice_v3_real1,5edae6ec1a69d47606c15969,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:29:36,10856
5edae6ec1a69d47606c15969,ma_choice_v3_real1,5edae6ec1a69d47606c15969,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:29:36,10857
5edae6ec1a69d47606c15969,ma_choice_v3_real1,5edae6ec1a69d47606c15969,Year building was built,"",20,1950,2020,"",2022-01-27 18:29:36,10858
5edae6ec1a69d47606c15969,ma_choice_v3_real1,5edae6ec1a69d47606c15969,Size of yard,"",150,0,600, square feet,2022-01-27 18:29:36,10859
5edae6ec1a69d47606c15969,ma_choice_v3_real1,5edae6ec1a69d47606c15969,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:29:36,10860
61035cb1ec7795c71631350c,ma_choice_v3_real1,61035cb1ec7795c71631350c,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:30:34,10861
61035cb1ec7795c71631350c,ma_choice_v3_real1,61035cb1ec7795c71631350c,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:30:34,10862
61035cb1ec7795c71631350c,ma_choice_v3_real1,61035cb1ec7795c71631350c,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:30:34,10863
61035cb1ec7795c71631350c,ma_choice_v3_real1,61035cb1ec7795c71631350c,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:30:34,10864
61035cb1ec7795c71631350c,ma_choice_v3_real1,61035cb1ec7795c71631350c,Year building was built,"",20,1950,2020,"",2022-01-27 18:30:34,10865
61035cb1ec7795c71631350c,ma_choice_v3_real1,61035cb1ec7795c71631350c,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:30:34,10866
61035cb1ec7795c71631350c,ma_choice_v3_real1,61035cb1ec7795c71631350c,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:30:34,10867
61035cb1ec7795c71631350c,ma_choice_v3_real1,61035cb1ec7795c71631350c,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:30:34,10868
61035cb1ec7795c71631350c,ma_choice_v3_real1,61035cb1ec7795c71631350c,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:30:34,10869
61035cb1ec7795c71631350c,ma_choice_v3_real1,61035cb1ec7795c71631350c,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-01-27 18:30:34,10870
61035cb1ec7795c71631350c,ma_choice_v3_real1,61035cb1ec7795c71631350c,Size of yard,"",150,0,600, square feet,2022-01-27 18:30:34,10871
61035cb1ec7795c71631350c,ma_choice_v3_real1,61035cb1ec7795c71631350c,Size of home,"",200,600,1800, square feet,2022-01-27 18:30:34,10872
2D85BAD6,ma_choice_v3_real1,57b270d576b2ea0001c98812,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:31:04,10873
2D85BAD6,ma_choice_v3_real1,57b270d576b2ea0001c98812,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:31:04,10874
2D85BAD6,ma_choice_v3_real1,57b270d576b2ea0001c98812,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:31:04,10875
2D85BAD6,ma_choice_v3_real1,57b270d576b2ea0001c98812,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:31:04,10876
2D85BAD6,ma_choice_v3_real1,57b270d576b2ea0001c98812,Size of yard,"",150,0,600, square feet,2022-01-27 18:31:04,10877
2D85BAD6,ma_choice_v3_real1,57b270d576b2ea0001c98812,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:31:04,10878
2D85BAD6,ma_choice_v3_real1,57b270d576b2ea0001c98812,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:31:04,10879
2D85BAD6,ma_choice_v3_real1,57b270d576b2ea0001c98812,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:31:04,10880
2D85BAD6,ma_choice_v3_real1,57b270d576b2ea0001c98812,Year building was built,"",20,1950,2020,"",2022-01-27 18:31:04,10881
2D85BAD6,ma_choice_v3_real1,57b270d576b2ea0001c98812,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:31:04,10882
2D85BAD6,ma_choice_v3_real1,57b270d576b2ea0001c98812,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-01-27 18:31:04,10883
2D85BAD6,ma_choice_v3_real1,57b270d576b2ea0001c98812,Size of home,"",200,600,1800, square feet,2022-01-27 18:31:04,10884
60fd5eb15862048160420502,ma_choice_v3_real1,60fd5eb15862048160420502,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:31:45,10885
60fd5eb15862048160420502,ma_choice_v3_real1,60fd5eb15862048160420502,Year building was built,"",20,1950,2020,"",2022-01-27 18:31:45,10886
60fd5eb15862048160420502,ma_choice_v3_real1,60fd5eb15862048160420502,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:31:45,10887
60fd5eb15862048160420502,ma_choice_v3_real1,60fd5eb15862048160420502,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:31:45,10888
60fd5eb15862048160420502,ma_choice_v3_real1,60fd5eb15862048160420502,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:31:45,10889
60fd5eb15862048160420502,ma_choice_v3_real1,60fd5eb15862048160420502,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:31:45,10890
60fd5eb15862048160420502,ma_choice_v3_real1,60fd5eb15862048160420502,Size of home,"",200,600,1800, square feet,2022-01-27 18:31:45,10891
60fd5eb15862048160420502,ma_choice_v3_real1,60fd5eb15862048160420502,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:31:45,10892
60fd5eb15862048160420502,ma_choice_v3_real1,60fd5eb15862048160420502,Size of yard,"",150,0,600, square feet,2022-01-27 18:31:45,10893
60fd5eb15862048160420502,ma_choice_v3_real1,60fd5eb15862048160420502,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:31:45,10894
60fd5eb15862048160420502,ma_choice_v3_real1,60fd5eb15862048160420502,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:31:45,10895
60fd5eb15862048160420502,ma_choice_v3_real1,60fd5eb15862048160420502,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-01-27 18:31:45,10896
5d3356323e1190001909339b,ma_choice_v3_real1,5d3356323e1190001909339b,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:32:22,10897
5d3356323e1190001909339b,ma_choice_v3_real1,5d3356323e1190001909339b,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-01-27 18:32:22,10898
5d3356323e1190001909339b,ma_choice_v3_real1,5d3356323e1190001909339b,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:32:22,10899
5d3356323e1190001909339b,ma_choice_v3_real1,5d3356323e1190001909339b,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:32:22,10900
5d3356323e1190001909339b,ma_choice_v3_real1,5d3356323e1190001909339b,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:32:22,10901
5d3356323e1190001909339b,ma_choice_v3_real1,5d3356323e1190001909339b,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:32:22,10902
5d3356323e1190001909339b,ma_choice_v3_real1,5d3356323e1190001909339b,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:32:22,10903
5d3356323e1190001909339b,ma_choice_v3_real1,5d3356323e1190001909339b,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:32:22,10904
5d3356323e1190001909339b,ma_choice_v3_real1,5d3356323e1190001909339b,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:32:22,10905
5d3356323e1190001909339b,ma_choice_v3_real1,5d3356323e1190001909339b,Size of home,"",200,600,1800, square feet,2022-01-27 18:32:22,10906
5d3356323e1190001909339b,ma_choice_v3_real1,5d3356323e1190001909339b,Size of yard,"",150,0,600, square feet,2022-01-27 18:32:22,10907
5d3356323e1190001909339b,ma_choice_v3_real1,5d3356323e1190001909339b,Year building was built,"",20,1950,2020,"",2022-01-27 18:32:22,10908
5efe4033859ac314b6d79a50,ma_choice_v3_real1,5efe4033859ac314b6d79a50,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:33:29,10909
5efe4033859ac314b6d79a50,ma_choice_v3_real1,5efe4033859ac314b6d79a50,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:33:29,10910
5efe4033859ac314b6d79a50,ma_choice_v3_real1,5efe4033859ac314b6d79a50,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-01-27 18:33:29,10911
5efe4033859ac314b6d79a50,ma_choice_v3_real1,5efe4033859ac314b6d79a50,Size of home,"",200,600,1800, square feet,2022-01-27 18:33:29,10912
5efe4033859ac314b6d79a50,ma_choice_v3_real1,5efe4033859ac314b6d79a50,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:33:29,10913
5efe4033859ac314b6d79a50,ma_choice_v3_real1,5efe4033859ac314b6d79a50,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:33:29,10914
5efe4033859ac314b6d79a50,ma_choice_v3_real1,5efe4033859ac314b6d79a50,Year building was built,"",20,1950,2020,"",2022-01-27 18:33:29,10915
5efe4033859ac314b6d79a50,ma_choice_v3_real1,5efe4033859ac314b6d79a50,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:33:29,10916
5efe4033859ac314b6d79a50,ma_choice_v3_real1,5efe4033859ac314b6d79a50,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:33:29,10917
5efe4033859ac314b6d79a50,ma_choice_v3_real1,5efe4033859ac314b6d79a50,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:33:29,10918
5efe4033859ac314b6d79a50,ma_choice_v3_real1,5efe4033859ac314b6d79a50,Size of yard,"",150,0,600, square feet,2022-01-27 18:33:29,10919
5efe4033859ac314b6d79a50,ma_choice_v3_real1,5efe4033859ac314b6d79a50,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:33:29,10920
5bcc1fce4249b20001bc99f1,ma_choice_v3_real1,5bcc1fce4249b20001bc99f1,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:33:44,10921
5bcc1fce4249b20001bc99f1,ma_choice_v3_real1,5bcc1fce4249b20001bc99f1,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:33:44,10922
5bcc1fce4249b20001bc99f1,ma_choice_v3_real1,5bcc1fce4249b20001bc99f1,Year building was built,"",20,1950,2020,"",2022-01-27 18:33:44,10923
5bcc1fce4249b20001bc99f1,ma_choice_v3_real1,5bcc1fce4249b20001bc99f1,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:33:44,10924
5bcc1fce4249b20001bc99f1,ma_choice_v3_real1,5bcc1fce4249b20001bc99f1,Size of home,"",200,600,1800, square feet,2022-01-27 18:33:44,10925
5bcc1fce4249b20001bc99f1,ma_choice_v3_real1,5bcc1fce4249b20001bc99f1,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:33:44,10926
5bcc1fce4249b20001bc99f1,ma_choice_v3_real1,5bcc1fce4249b20001bc99f1,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:33:44,10927
5bcc1fce4249b20001bc99f1,ma_choice_v3_real1,5bcc1fce4249b20001bc99f1,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:33:44,10928
5bcc1fce4249b20001bc99f1,ma_choice_v3_real1,5bcc1fce4249b20001bc99f1,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-01-27 18:33:44,10929
5bcc1fce4249b20001bc99f1,ma_choice_v3_real1,5bcc1fce4249b20001bc99f1,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:33:44,10930
5bcc1fce4249b20001bc99f1,ma_choice_v3_real1,5bcc1fce4249b20001bc99f1,Size of yard,"",150,0,600, square feet,2022-01-27 18:33:44,10931
5bcc1fce4249b20001bc99f1,ma_choice_v3_real1,5bcc1fce4249b20001bc99f1,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:33:44,10932
614e50084109bcceada6945c,ma_choice_v3_real1,614e50084109bcceada6945c,Size of home,"",200,600,1800, square feet,2022-01-27 18:34:37,10933
614e50084109bcceada6945c,ma_choice_v3_real1,614e50084109bcceada6945c,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:34:37,10934
614e50084109bcceada6945c,ma_choice_v3_real1,614e50084109bcceada6945c,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:34:37,10935
614e50084109bcceada6945c,ma_choice_v3_real1,614e50084109bcceada6945c,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:34:37,10936
614e50084109bcceada6945c,ma_choice_v3_real1,614e50084109bcceada6945c,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:34:37,10937
614e50084109bcceada6945c,ma_choice_v3_real1,614e50084109bcceada6945c,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:34:37,10938
614e50084109bcceada6945c,ma_choice_v3_real1,614e50084109bcceada6945c,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:34:37,10939
614e50084109bcceada6945c,ma_choice_v3_real1,614e50084109bcceada6945c,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:34:37,10940
614e50084109bcceada6945c,ma_choice_v3_real1,614e50084109bcceada6945c,Size of yard,"",150,0,600, square feet,2022-01-27 18:34:37,10941
614e50084109bcceada6945c,ma_choice_v3_real1,614e50084109bcceada6945c,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:34:37,10942
614e50084109bcceada6945c,ma_choice_v3_real1,614e50084109bcceada6945c,Year building was built,"",20,1950,2020,"",2022-01-27 18:34:37,10943
614e50084109bcceada6945c,ma_choice_v3_real1,614e50084109bcceada6945c,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-01-27 18:34:37,10944
612e774f539a45b2e8aad19e,ma_choice_v3_real1,612e774f539a45b2e8aad19e,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:35:15,10945
612e774f539a45b2e8aad19e,ma_choice_v3_real1,612e774f539a45b2e8aad19e,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:35:15,10946
612e774f539a45b2e8aad19e,ma_choice_v3_real1,612e774f539a45b2e8aad19e,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:35:15,10947
612e774f539a45b2e8aad19e,ma_choice_v3_real1,612e774f539a45b2e8aad19e,Size of yard,"",150,0,600, square feet,2022-01-27 18:35:15,10948
612e774f539a45b2e8aad19e,ma_choice_v3_real1,612e774f539a45b2e8aad19e,Year building was built,"",20,1950,2020,"",2022-01-27 18:35:15,10949
612e774f539a45b2e8aad19e,ma_choice_v3_real1,612e774f539a45b2e8aad19e,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:35:15,10950
612e774f539a45b2e8aad19e,ma_choice_v3_real1,612e774f539a45b2e8aad19e,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:35:15,10951
612e774f539a45b2e8aad19e,ma_choice_v3_real1,612e774f539a45b2e8aad19e,Size of home,"",200,600,1800, square feet,2022-01-27 18:35:15,10952
612e774f539a45b2e8aad19e,ma_choice_v3_real1,612e774f539a45b2e8aad19e,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-01-27 18:35:15,10953
612e774f539a45b2e8aad19e,ma_choice_v3_real1,612e774f539a45b2e8aad19e,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:35:15,10954
612e774f539a45b2e8aad19e,ma_choice_v3_real1,612e774f539a45b2e8aad19e,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:35:15,10955
612e774f539a45b2e8aad19e,ma_choice_v3_real1,612e774f539a45b2e8aad19e,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:35:15,10956
5dd2f94a238a913096c52317,ma_choice_v3_real1,5dd2f94a238a913096c52317,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:35:48,10957
5dd2f94a238a913096c52317,ma_choice_v3_real1,5dd2f94a238a913096c52317,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:35:48,10958
5dd2f94a238a913096c52317,ma_choice_v3_real1,5dd2f94a238a913096c52317,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:35:48,10959
5dd2f94a238a913096c52317,ma_choice_v3_real1,5dd2f94a238a913096c52317,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:35:48,10960
5dd2f94a238a913096c52317,ma_choice_v3_real1,5dd2f94a238a913096c52317,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-01-27 18:35:48,10961
5dd2f94a238a913096c52317,ma_choice_v3_real1,5dd2f94a238a913096c52317,Year building was built,"",20,1950,2020,"",2022-01-27 18:35:48,10962
5dd2f94a238a913096c52317,ma_choice_v3_real1,5dd2f94a238a913096c52317,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:35:48,10963
5dd2f94a238a913096c52317,ma_choice_v3_real1,5dd2f94a238a913096c52317,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:35:48,10964
5dd2f94a238a913096c52317,ma_choice_v3_real1,5dd2f94a238a913096c52317,Size of yard,"",150,0,600, square feet,2022-01-27 18:35:48,10965
5dd2f94a238a913096c52317,ma_choice_v3_real1,5dd2f94a238a913096c52317,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:35:48,10966
5dd2f94a238a913096c52317,ma_choice_v3_real1,5dd2f94a238a913096c52317,Size of home,"",200,600,1800, square feet,2022-01-27 18:35:48,10967
5dd2f94a238a913096c52317,ma_choice_v3_real1,5dd2f94a238a913096c52317,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:35:48,10968
5f09f9a38bf3690ea1c20c96,ma_choice_v3_real1,5f09f9a38bf3690ea1c20c96,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:36:22,10969
5f09f9a38bf3690ea1c20c96,ma_choice_v3_real1,5f09f9a38bf3690ea1c20c96,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:36:22,10970
5f09f9a38bf3690ea1c20c96,ma_choice_v3_real1,5f09f9a38bf3690ea1c20c96,Closeness to cafes/restaurants,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:36:22,10971
5f09f9a38bf3690ea1c20c96,ma_choice_v3_real1,5f09f9a38bf3690ea1c20c96,Year building was built,"",20,1950,2020,"",2022-01-27 18:36:22,10972
5f09f9a38bf3690ea1c20c96,ma_choice_v3_real1,5f09f9a38bf3690ea1c20c96,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-01-27 18:36:22,10973
5f09f9a38bf3690ea1c20c96,ma_choice_v3_real1,5f09f9a38bf3690ea1c20c96,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:36:22,10974
5f09f9a38bf3690ea1c20c96,ma_choice_v3_real1,5f09f9a38bf3690ea1c20c96,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:36:22,10975
5f09f9a38bf3690ea1c20c96,ma_choice_v3_real1,5f09f9a38bf3690ea1c20c96,Size of yard,"",150,0,600, square feet,2022-01-27 18:36:22,10976
5f09f9a38bf3690ea1c20c96,ma_choice_v3_real1,5f09f9a38bf3690ea1c20c96,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:36:22,10977
5f09f9a38bf3690ea1c20c96,ma_choice_v3_real1,5f09f9a38bf3690ea1c20c96,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:36:22,10978
5f09f9a38bf3690ea1c20c96,ma_choice_v3_real1,5f09f9a38bf3690ea1c20c96,Amount of natural light,"Very Little,A Little,A Moderate Amount,A Lot",2,"","","",2022-01-27 18:36:22,10979
5f09f9a38bf3690ea1c20c96,ma_choice_v3_real1,5f09f9a38bf3690ea1c20c96,Size of home,"",200,600,1800, square feet,2022-01-27 18:36:22,10980
602f5ba5c083e3c479100d11,ma_choice_v3_real1,602f5ba5c083e3c479100d11,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:36:47,10981
602f5ba5c083e3c479100d11,ma_choice_v3_real1,602f5ba5c083e3c479100d11,Year building was built,"",20,1950,2020,"",2022-01-27 18:36:47,10982
602f5ba5c083e3c479100d11,ma_choice_v3_real1,602f5ba5c083e3c479100d11,Closeness to public transportation,"10 min away,15 min away,20 min away,25 min away,30 min away",2,"","","",2022-01-27 18:36:47,10983
602f5ba5c083e3c479100d11,ma_choice_v3_real1,602f5ba5c083e3c479100d11,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,"","","",2022-01-27 18:36:47,10984
602f5ba5c083e3c479100d11,ma_choice_v3_real1,602f5ba5c083e3c479100d11,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,"","","",2022-01-27 18:36:47,10985
602f5ba5c083e3c479100d11,ma_choice_v3_real1,602f5ba5c083e3c479100d11,Washer/dryer in unit,"No,Yes",1,"","","",2022-01-27 18:36:47,10986
